,masked EntityID,CPR $net_inc_YTD,CPR_Group,IndustryCode,AuditMethod,StatementType,Cash,MarketableSec,AcctsRecTrade,BadDebtReserve,NetTradeAcctsRec,AcctsRecOther,RawMaterialsInv,WIPInv,FinGoodsInv,OtherInv,TotalInventory,IncTaxReceivable,CostsInExcBill,OtherOperAssets,NonOpCurAssets,LifoReserve,TotalCurAssets,DefIncTaxRec,ConstInProgress,Land,FixedAssets,AccumDeprec,NetFixedAssets,LongTermAcctsRec,LongTermInvest,OpNonCurAssets,LongTermPrepaids,NonOpNonCurAsts,Intangibles,AccumAmort,NetIntangibles,TotalNonCurAsts,TotalAssets,Overdrafts,STLoansPayable,CPLTD,CPSubDebt,AcctsPayTrade,AcctsPayOther,AccruedLiabs,InterestPayable,DividendsPayable,TotalAccrdLiabs,IncTaxesPayable,OtherOperLiabs,BillInexcCosts,NonOpCurLiabs,OffBSCurLiabs,TotalCurLiabs,LongTermDebt,CapLeaseOblig,DefIncTaxPayable,NonOpNonCurLiabs,OpNonCurLiabs,DueToRelParty,OffBSNonCurLiabs,SubDebtLiabs,MinorityIntLiabs,TotalNonCurLiabs,TotalLiabs,SubDebtEquity,MinIntEquity,PreferredStock,CommonStock,OtherEquity,TreasuryStock,CurrencyTranslat,RetainedEarnings,AccumulatedOCI,TotalNetWorth,TotLiabsNetWorth,GrossSales,SalesReturns,NetSales,CostOfGoodsSold,COGSDepreciation,TotalCOGS,GrossProfit,OperExpenses,SellingAndGenExp,OfficersComp,LeaseRentExp,DeprecExpense,AmortExpense,ESOPDividends,TotalOpExpenses,NetOpProfit,InterestIncome,InterestExpense,NonCashIncome,NonCashExpense,OtherIncome,IncomeFromSubs,GainLossAstSale,OtherExpense,TotalOtherIncExp,ProfitBeforeTax,IncomeTaxExp,NetIncomeTaxExp,MinorityIntExp,ProfitB4ExtItems,AfterTaxIncome,AfterTaxExpense,NetProfit,OtherCompIncome,CompIncome,DividendsStock,DividendsCommon,DividendsPref,AdjToRE,ConversionRate,QuickRatio,CurrentRatio,Year,TotalAssetsGrowth,TotalLiabsGrowth,NetWorthGrowth,NetSalesGrowth,OpProfitGrowth,NetProfitGrowth,AdjustedEBITDAGrowth,GrossProfitGrowth,SustainableGrow,IndustryType
73,348361,,,332700,Tax Return,Annual,1212.0,0.0,586.0,0.0,586.0,0,0.0,0.0,674.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,2472.0,0.0,0.0,0.0,7215.0,6030.0,1185.0,0,542.0,0.0,0.0,1.0,1.0,0.0,1.0,1729.0,4201.0,0.0,0.0,164.0,0,27.0,0.0,86.0,0.0,0.0,86.0,0.0,876.0,0.0,0.0,0.0,1153.0,299.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,299.0,1452.0,0,0.0,0,5.0,0.0,0.0,0.0,2744.0,0.0,2749.0,4201.0,7934.0,0.0,7934.0,4686.0,508.0,5194.0,2740.0,137.0,873.0,1116.0,42.0,342.0,0.0,0.0,2510.0,230.0,6.0,53.0,0.0,0.0,137.0,0.0,0.0,0.0,90.0,320.0,0.0,0.0,0.0,320.0,0.0,0,320.0,0.0,320.0,0,0.0,0,0.0,1.0,1.55941,2.143972,2008,30.06192,81.27340799999999,13.174145999999999,11.120448,-0.642857,-46.932007,-16.986932999999997,14.309554,13.176020999999999,Manufacturing
74,304,0.0,COMMERCIAL BANKING,311511,Co.Prep'd,Annual,0.0,0.0,20742.0,0.0,20742.0,0,0.0,0.0,11560.0,0.0,11560.0,0.0,0.0,0.0,0.0,0.0,32302.0,0.0,0.0,0.0,73871.0,0.0,73871.0,0,2956.0,1426.0,999.0,0.0,112252.0,0.0,112252.0,191504.0,223806.0,0.0,0.0,0.0,0,32026.0,0.0,6964.0,0.0,0.0,6964.0,5497.0,0.0,0.0,0.0,0.0,44487.0,0.0,0.0,0.0,0,19471.0,0,0.0,0.0,0.0,19471.0,63958.0,0,0.0,0,61.0,13946.0,0.0,0.0,145841.0,0.0,159848.0,223806.0,350218.0,0.0,350218.0,254057.0,12280.0,266337.0,83881.0,0.0,53795.0,0.0,0.0,0.0,0.0,0.0,53795.0,30086.0,24.0,13.0,0.0,0.0,-17.0,0.0,0.0,0.0,-6.0,30080.0,13247.0,13247.0,0.0,16833.0,0.0,0,16833.0,0.0,16833.0,0,21012.0,0,0.0,1.0,0.46624899999999997,0.7261,2015,0.586062,-20.950698000000003,12.892586,4.0525519999999995,0.081763,9.789982,1.5752,9.41666,-4.192886,Manufacturing
75,39521,815.3765652,BUSINESS BANKING,332322,Compiled,Annual,79.0,0.0,198.0,5.0,193.0,0,39.0,233.0,26.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,1282.0,767.0,515.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,517.0,1087.0,0.0,0.0,84.0,0,161.0,0.0,21.0,0.0,0.0,21.0,0.0,67.0,0.0,0.0,0.0,333.0,265.0,0.0,23.0,0,0.0,0,0.0,0.0,0.0,288.0,621.0,0,0.0,0,5.0,0.0,0.0,0.0,461.0,0.0,466.0,1087.0,2735.0,0.0,2735.0,1811.0,66.0,1877.0,858.0,341.0,194.0,191.0,26.0,25.0,0.0,0.0,777.0,81.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,71.0,13.0,13.0,0.0,58.0,0.0,0,58.0,0.0,58.0,0,29.0,0,0.0,1.0,0.816817,1.711712,2007,39.180538,80.523256,6.636156,19.016536,19.25,,53.571429,14.705882,6.636156,Manufacturing
76,3717,0.0,COMMERCIAL BANKING,311421,Unqualif'd,Rolling Stmt,2770.0,0.0,4579.0,0.0,4579.0,0,0.0,0.0,9764.0,0.0,9764.0,0.0,0.0,0.0,0.0,0.0,17113.0,0.0,0.0,0.0,12326.0,0.0,12326.0,0,0.0,0.0,1596.0,43391.0,0.0,0.0,0.0,57313.0,74426.0,0.0,4072.0,142.0,0,5392.0,0.0,1810.0,0.0,0.0,1810.0,0.0,0.0,0.0,0.0,0.0,11416.0,19900.0,12.0,0.0,719,0.0,0,0.0,0.0,0.0,20619.0,32035.0,0,0.0,0,5000.0,9043.0,0.0,0.0,28354.0,-6.0,42391.0,74426.0,59011.0,0.0,59011.0,29074.0,377.0,29451.0,29560.0,-33.0,26398.0,0.0,1452.0,1410.0,62.0,0.0,29289.0,271.0,0.0,293.0,0.0,0.0,-25.0,0.0,0.0,0.0,-318.0,-47.0,-170.0,-170.0,870.0,-747.0,0.0,0,-747.0,19.0,-728.0,0,4058.0,0,32900.0,1.0,0.643746,1.499036,2014,,,,,,,,,-10.180947999999999,Manufacturing
77,40284,0.0,BUSINESS BANKING,236115,Tax Return,Annual,15.0,0.0,5.0,0.0,5.0,0,0.0,0.0,256.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,143.0,602.0,121.0,481.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,483.0,759.0,0.0,0.0,0.0,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,10.0,0.0,401.0,187.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,187.0,588.0,0,0.0,0,5.0,46.0,0.0,0.0,120.0,0.0,171.0,759.0,-23.0,0.0,-23.0,0.0,0.0,0.0,-23.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,-54.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,-49.0,0.0,0.0,0.0,-49.0,0.0,0,-49.0,0.0,-49.0,0,0.0,0,0.0,1.0,0.049875,0.688279,2003,4.979253,16.898608,-22.272727,,,,,,-22.272727,Construction
78,4046,0.0,BUSINESS BANKING,332321,Compiled,Annual,6.0,0.0,380.0,15.0,365.0,0,0.0,0.0,462.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,833.0,0.0,0.0,0.0,666.0,569.0,97.0,0,0.0,19.0,8.0,0.0,20.0,0.0,20.0,144.0,977.0,0.0,140.0,23.0,0,261.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,438.0,36.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,36.0,474.0,0,0.0,0,40.0,0.0,0.0,0.0,463.0,0.0,503.0,977.0,2557.0,0.0,2557.0,1928.0,21.0,1949.0,608.0,0.0,543.0,0.0,28.0,3.0,0.0,0.0,574.0,34.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,25.0,0.0,0.0,0.0,25.0,0.0,0,25.0,0.0,25.0,0,0.0,0,0.0,1.0,0.847032,1.9018259999999998,2012,-8.520599,-19.661017,5.230126,-4.660701,1.125,400.0,38.095238,-5.443235,5.340807,Manufacturing
79,4,807.716123,COMMERCIAL BANKING,236220,Tax Return,Annual,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,174.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94.0,0,0.0,0.0,0.0,94.0,94.0,0,0.0,0,1.0,0.0,0.0,0.0,82.0,0.0,83.0,177.0,118.0,0.0,118.0,82.0,0.0,82.0,36.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0,-1.0,0.0,-1.0,0,0.0,0,0.0,1.0,,,1997,33.082707,91.836735,-1.190476,-76.817289,-0.9277110000000001,,-92.771084,-60.869565,-1.190476,Construction
80,6386,,,332813,Tax Return,Annual,4.0,0.0,151.0,0.0,151.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,439.0,325.0,114.0,0,0.0,1.0,21.0,0.0,8.0,0.0,8.0,144.0,301.0,0.0,0.0,4.0,0,73.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,95.0,98.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,98.0,193.0,0,0.0,0,3.0,0.0,0.0,0.0,105.0,0.0,108.0,301.0,1235.0,0.0,1235.0,0.0,0.0,0.0,1235.0,0.0,1062.0,109.0,82.0,22.0,0.0,0.0,1275.0,-40.0,0.0,16.0,0.0,0.0,0.0,0.0,-44.0,0.0,-60.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0,-100.0,0.0,-100.0,0,0.0,0,0.0,1.0,1.6315790000000001,1.6526319999999999,2000,-39.679359000000005,-33.676976,-48.076923,-4.189294,,,,-4.189294,-49.326599,Manufacturing
81,6520,,,332618,Reviewed,Annual,404.0,0.0,1009.0,0.0,1009.0,0,243.0,73.0,489.0,0.0,805.0,0.0,0.0,0.0,0.0,0.0,2218.0,0.0,0.0,240.0,2716.0,1256.0,1460.0,0,0.0,0.0,28.0,86.0,7.0,2.0,5.0,1579.0,3797.0,0.0,0.0,152.0,0,174.0,0.0,165.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,491.0,1104.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1104.0,1595.0,0,0.0,0,150.0,0.0,0.0,0.0,2052.0,0.0,2202.0,3797.0,5879.0,0.0,5879.0,3250.0,86.0,3336.0,2543.0,224.0,1251.0,210.0,18.0,60.0,0.0,0.0,1763.0,780.0,7.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,705.0,0.0,0.0,0.0,705.0,0.0,0,705.0,0.0,705.0,0,293.0,0,0.0,1.0,2.8778,4.517312,2005,10.313771000000001,-3.450363,23.01676,25.727117,0.252006,27.256318,16.477987,15.538392000000002,23.043835,Manufacturing
83,27531,0.0,COMMERCIAL BANKING,332618,Tax Return,Annual,20.0,0.0,346.0,13.0,333.0,0,0.0,0.0,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,685.0,551.0,134.0,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,143.0,610.0,0.0,19.0,60.0,0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,462.0,35.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,35.0,497.0,0,0.0,0,1.0,395.0,0.0,0.0,-283.0,0.0,113.0,610.0,2829.0,2.0,2827.0,2374.0,0.0,2374.0,453.0,157.0,334.0,0.0,0.0,4.0,0.0,0.0,495.0,-42.0,0.0,11.0,0.0,0.0,19.0,0.0,0.0,0.0,8.0,-34.0,0.0,0.0,0.0,-34.0,0.0,0,-34.0,0.0,-34.0,0,339.0,0,0.0,1.0,0.764069,1.010823,2011,-63.097398999999996,-57.41216800000001,-76.748971,-35.779191,,,,-39.438503000000004,-76.748971,Manufacturing
84,3463,,,236115,Co.Prep'd,Annual,456.0,400.0,1050.0,0.0,1050.0,0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,120.0,0.0,0.0,2040.0,0.0,0.0,0.0,572.0,505.0,67.0,0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,60.0,2100.0,0.0,0.0,-1.0,0,732.0,0.0,376.0,0.0,0.0,376.0,0.0,0.0,64.0,0.0,0.0,1171.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1171.0,0,0.0,0,56.0,0.0,0.0,0.0,873.0,0.0,929.0,2100.0,5952.0,0.0,5952.0,4792.0,0.0,4792.0,1160.0,0.0,675.0,280.0,48.0,35.0,0.0,0.0,1038.0,122.0,55.0,5.0,0.0,0.0,116.0,0.0,0.0,0.0,166.0,288.0,25.0,25.0,0.0,263.0,0.0,0,263.0,0.0,263.0,0,200.0,0,0.0,1.0,1.627669,1.742101,2000,43.638851,53.071895,33.285509000000005,15.550379000000001,-0.207792,143.518519,-17.368420999999998,-7.936508,7.274827,Construction
85,292,,,236116,Tax Return,Annual,72.0,0.0,0.0,0.0,0.0,0,0.0,0.0,119.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,252.0,0.0,49.0,0.0,0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,110.0,0,0.0,0,0.0,0.0,0.0,0.0,142.0,0.0,142.0,252.0,823.0,0.0,823.0,757.0,0.0,757.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,65.0,0.0,0,65.0,0.0,65.0,0,0.0,0,70.0,1.0,0.6545449999999999,1.736364,1996,740.0,378.26087,1928.5714289999999,,,,,,84.415584,Construction
86,9586,2548.0875702,BUSINESS BANKING,332710,Tax Return,Annual,64.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1478.0,638.0,840.0,0,0.0,4.0,24.0,0.0,5.0,0.0,5.0,873.0,937.0,0.0,93.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,565.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,565.0,658.0,0,0.0,0,1.0,0.0,0.0,0.0,278.0,0.0,279.0,937.0,1970.0,19.0,1951.0,400.0,0.0,400.0,1551.0,747.0,349.0,172.0,0.0,138.0,0.0,0.0,1406.0,145.0,0.0,45.0,0.0,0.0,23.0,0.0,0.0,0.0,-22.0,123.0,0.0,0.0,0.0,123.0,0.0,0,123.0,0.0,123.0,0,98.0,0,0.0,1.0,0.688172,0.688172,2008,-0.741525,-4.499274,9.411764999999999,10.225989,-0.22459899999999997,-19.607843,4.044118,4.09396,9.981237,Manufacturing
87,33664,-59.4028207,BUSINESS BANKING,236220,Reviewed,Annual,562.0,0.0,631.0,0.0,631.0,0,0.0,0.0,7.0,0.0,7.0,0.0,79.0,0.0,0.0,0.0,1279.0,0.0,0.0,0.0,433.0,294.0,139.0,0,28.0,85.0,0.0,0.0,0.0,0.0,0.0,252.0,1531.0,0.0,0.0,6.0,0,26.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,18.0,0.0,0.0,126.0,20.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,20.0,146.0,0,0.0,0,10.0,0.0,0.0,0.0,1375.0,0.0,1385.0,1531.0,2769.0,0.0,2769.0,2169.0,0.0,2169.0,600.0,554.0,0.0,0.0,8.0,0.0,0.0,0.0,562.0,38.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,0.0,0.0,0.0,44.0,0.0,0,44.0,0.0,44.0,0,100.0,0,0.0,1.0,9.468254,10.150794,2009,-8.542413,-37.339056,-3.88619,-39.686343,-0.666667,-64.227642,-71.212121,-36.507937,-3.88619,Construction
89,162504,64011.1950425,COMMERCIAL BANKING,332431,Unqualif'd,Annual,721000.0,0.0,1290000.0,10000.0,1280000.0,0,727000.0,614000.0,-70000.0,0.0,1271000.0,0.0,0.0,0.0,0.0,0.0,3272000.0,237000.0,509000.0,159000.0,7277000.0,2735000.0,4542000.0,0,1013000.0,827000.0,0.0,0.0,7363000.0,659000.0,6704000.0,13323000.0,16595000.0,0.0,219000.0,0.0,0,3095000.0,0.0,289000.0,0.0,0.0,289000.0,0.0,492000.0,0.0,0.0,0.0,4095000.0,6551000.0,0.0,645000.0,0,1742000.0,0,0.0,0.0,0.0,8938000.0,13033000.0,0,104000.0,0,1157000.0,0.0,2205000.0,0.0,5341000.0,-835000.0,3562000.0,16595000.0,11635000.0,0.0,11635000.0,9329000.0,0.0,9329000.0,2306000.0,0.0,478000.0,0.0,0.0,702000.0,0.0,0.0,1180000.0,1126000.0,0.0,302000.0,0.0,0.0,0.0,0.0,0.0,191000.0,-493000.0,633000.0,185000.0,185000.0,-1000.0,449000.0,5000.0,0,454000.0,-161000.0,293000.0,0,137000.0,0,37000.0,1.0,0.488645,0.7990229999999999,2018,-3.5510870000000003,-0.965046,-11.962432000000002,5.936447,0.10068400000000001,21.390373999999998,4.3379,1.765225,-5.672251999999999,Manufacturing
90,835940,,,332216,Co.Prep'd,TTM,412.0,0.0,13037.0,0.0,13037.0,0,0.0,0.0,24314.0,0.0,24314.0,0.0,0.0,0.0,0.0,0.0,37763.0,0.0,0.0,0.0,20839.0,0.0,20839.0,0,2586.0,1597.0,2940.0,0.0,161.0,0.0,161.0,28123.0,65886.0,0.0,3500.0,2200.0,0,8622.0,0.0,4361.0,0.0,0.0,4361.0,0.0,0.0,0.0,0.0,0.0,18683.0,18795.0,95.0,1202.0,0,2454.0,0,0.0,0.0,0.0,22451.0,41134.0,0,0.0,0,0.0,0.0,0.0,0.0,24752.0,0.0,24752.0,65886.0,99238.0,0.0,99238.0,79905.0,0.0,79905.0,19333.0,0.0,11159.0,0.0,0.0,4819.0,0.0,0.0,15978.0,3355.0,76.0,1842.0,0.0,0.0,773.0,0.0,95.0,1011.0,-1909.0,1446.0,-478.0,-478.0,0.0,1924.0,0.0,0,1924.0,0.0,1924.0,0,0.0,0,0.0,1.0,0.719852,2.021249,2016,-8.444617,-16.165981,8.101498,-11.944987,-0.38225,-34.587489,-30.603351,-20.335421,8.465613000000001,Manufacturing
91,8136,,,332722,Co.Prep'd,Annual,1.0,0.0,998.0,5.0,993.0,0,0.0,0.0,2615.0,0.0,2615.0,0.0,0.0,0.0,0.0,0.0,3609.0,0.0,0.0,0.0,13468.0,9150.0,4318.0,0,0.0,37.0,15.0,0.0,28.0,0.0,28.0,4398.0,8007.0,0.0,2639.0,3659.0,0,440.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6765.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,6765.0,0,0.0,0,160.0,928.0,0.0,0.0,154.0,0.0,1242.0,8007.0,8235.0,0.0,8235.0,7648.0,285.0,7933.0,302.0,1041.0,0.0,0.0,0.0,116.0,0.0,0.0,1157.0,-855.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,1273.0,-1782.0,-2637.0,0.0,0.0,0.0,-2637.0,844.0,0,-1793.0,0.0,-1793.0,0,0.0,0,0.0,1.0,0.14693299999999998,0.5334810000000001,2001,-27.281809000000003,-19.665123,-52.046332,-32.015190000000004,,,,-84.631043,-59.543178000000005,Manufacturing
94,342859,,,311811,Compiled,Annual,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,674.0,321.0,353.0,0,0.0,0.0,8.0,5.0,442.0,0.0,442.0,808.0,814.0,0.0,748.0,0.0,0,30.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,812.0,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,814.0,785.0,0.0,785.0,460.0,0.0,460.0,325.0,182.0,71.0,0.0,60.0,28.0,0.0,0.0,341.0,-16.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,12.0,-25.0,-41.0,0.0,0.0,0.0,-41.0,0.0,0,-41.0,0.0,-41.0,0,0.0,0,0.0,1.0,0.0,0.007389,2009,-2.979738,2.01005,-95.348837,-3.7990199999999996,,,-40.0,-44.158076,4.44784,Manufacturing
95,40407,,,236220,Reviewed,Annual,437.0,0.0,656.0,0.0,656.0,0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,1255.0,1.0,0.0,55.0,888.0,675.0,213.0,0,622.0,0.0,23.0,0.0,582.0,0.0,582.0,1441.0,2696.0,0.0,0.0,0.0,0,511.0,0.0,16.0,0.0,0.0,16.0,107.0,992.0,0.0,0.0,0.0,1626.0,0.0,0.0,0.0,0,987.0,0,0.0,0.0,0.0,987.0,2613.0,0,0.0,0,23.0,0.0,1106.0,0.0,999.0,167.0,83.0,2696.0,4820.0,0.0,4820.0,3989.0,9.0,3998.0,822.0,421.0,0.0,277.0,0.0,20.0,0.0,0.0,718.0,104.0,14.0,58.0,0.0,0.0,8.0,0.0,-5.0,0.0,-41.0,63.0,13.0,13.0,0.0,50.0,0.0,0,50.0,55.0,105.0,0,0.0,0,0.0,1.0,0.6722020000000001,0.771833,2013,8.665861,86.909871,-92.33610300000001,-12.933525999999999,-0.737374,-80.46875,-68.55792,-33.709677,-7.284611,Construction
96,899793,,,332812,Unqualif'd,Annual,489.0,0.0,2454.0,98.0,2356.0,0,0.0,0.0,1408.0,0.0,1408.0,0.0,0.0,0.0,0.0,0.0,4253.0,0.0,0.0,227.0,11529.0,8381.0,3148.0,0,0.0,42.0,240.0,41.0,0.0,0.0,0.0,3471.0,7724.0,0.0,0.0,606.0,0,480.0,0.0,1047.0,0.0,0.0,1047.0,0.0,0.0,0.0,0.0,0.0,2133.0,2429.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2429.0,4562.0,0,0.0,0,52.0,2872.0,1736.0,0.0,1974.0,0.0,3162.0,7724.0,18002.0,0.0,18002.0,11137.0,0.0,11137.0,6865.0,0.0,2602.0,0.0,0.0,432.0,0.0,0.0,3034.0,3831.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,4.0,-221.0,3610.0,103.0,103.0,0.0,3507.0,0.0,0,3507.0,0.0,3507.0,0,1338.0,0,0.0,1.0,1.3338020000000002,1.9939049999999998,2018,20.800751,-15.53416,218.42900299999997,31.190789000000002,1.1003290000000001,118.504673,90.3125,60.06061999999999,218.42900299999997,Manufacturing
97,122909,,,332721,Co.Prep'd,Annual,59.0,0.0,6963.0,0.0,6963.0,0,0.0,0.0,5058.0,0.0,5058.0,0.0,0.0,0.0,0.0,0.0,12080.0,0.0,0.0,0.0,23745.0,20637.0,3108.0,0,479.0,162.0,79.0,169.0,108.0,0.0,108.0,4105.0,16185.0,0.0,3947.0,1256.0,0,3677.0,0.0,3989.0,0.0,0.0,3989.0,0.0,4519.0,0.0,0.0,0.0,17388.0,1629.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1629.0,19017.0,0,0.0,0,4636.0,0.0,0.0,0.0,-7108.0,-360.0,-2832.0,16185.0,35840.0,2366.0,33474.0,25734.0,0.0,25734.0,7740.0,0.0,9429.0,0.0,0.0,940.0,0.0,0.0,10369.0,-2629.0,0.0,246.0,0.0,0.0,-107.0,0.0,8.0,0.0,-345.0,-2974.0,-5.0,-5.0,0.0,-2969.0,0.0,0,-2969.0,0.0,-2969.0,0,0.0,0,892.0,1.0,0.40384200000000003,0.694732,2012,-2.68759,7.392139,,-10.85486,,,,-28.99734,-32097.13542,Manufacturing
98,93758,4853.7880705,BUSINESS BANKING,236220,Reviewed,Annual,1535.0,0.0,3113.0,0.0,3113.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4648.0,0.0,0.0,0.0,641.0,600.0,41.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,46.0,4694.0,0.0,0.0,27.0,0,2545.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,276.0,0.0,0.0,2879.0,12.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12.0,2891.0,0,0.0,0,13.0,0.0,0.0,0.0,1790.0,0.0,1803.0,4694.0,12347.0,0.0,12347.0,11031.0,0.0,11031.0,1316.0,25.0,1030.0,0.0,65.0,24.0,0.0,0.0,1144.0,172.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,180.0,11.0,11.0,0.0,169.0,0.0,0,169.0,0.0,169.0,0,100.0,0,0.0,1.0,1.614449,1.614449,2017,39.411939000000004,77.03613,3.9792389999999997,152.39166,-0.065217,-8.648649,-11.312217,11.242604,3.9792389999999997,Construction
99,197083,5046.5580947,BUSINESS BANKING,332811,Tax Return,Annual,1045.0,0.0,484.0,0.0,484.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.0,0.0,0.0,0.0,1616.0,1325.0,291.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,1820.0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,0,0.0,0,1.0,0.0,0.0,0.0,1809.0,0.0,1810.0,1820.0,5253.0,84.0,5169.0,3966.0,48.0,4014.0,1155.0,149.0,0.0,104.0,0.0,0.0,0.0,0.0,253.0,902.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,906.0,0.0,0.0,0.0,906.0,0.0,0,906.0,0.0,906.0,0,859.0,0,0.0,1.0,152.9,152.9,2009,1.960784,-54.545455000000004,2.66591,-34.478388,-0.602468,-60.070516000000005,-58.551483,-56.790123,2.66591,Manufacturing
